"State","Locality","Beginning Of Month","New Admissions","Male","Female","Cured","Death","Default","Non-Responder","Total Discharge","Rutf Consumed","Screening","Sites","Month","Year"
"Central Darfur","Bendasi",106,20,8,12,33,0,0,0,33,169,1853,NA,"Jan","2019"
"Central Darfur","Bendasi",94,43,22,22,54,0,0,0,54,-18,2606,NA,"Feb","2019"
"Central Darfur","Bendasi",92,48,18,30,37,0,0,0,37,54,3132,NA,"Mar","2019"
"Central Darfur","Bendasi",111,31,12,21,38,0,0,0,38,58,2140,NA,"Apr","2019"
"Central Darfur","Bendasi",116,41,17,24,46,0,0,0,46,40,1936,NA,"May","2019"
"Central Darfur","Bendasi",119,33,12,20,44,0,0,0,44,52,1933,NA,"Jun","2019"
"Central Darfur","Bendasi",88,45,18,27,41,0,0,0,41,27,1881,NA,"Jul","2019"
"Central Darfur","Bendasi",94,43,17,27,62,0,0,0,62,15,1568,NA,"Aug","2019"
"Central Darfur","Bendasi",82,24,13,17,26,0,0,0,26,0,1543,NA,"Sep","2019"
"Central Darfur","Bendasi",82,0,0,0,0,0,0,1,1,0,2008,NA,"Oct","2019"
"Central Darfur","Bendasi",76,30,13,19,30,0,0,0,30,27,2149,NA,"Nov","2019"
"Central Darfur","Bendasi",83,22,10,13,45,0,0,0,45,23,2000,NA,"Dec","2019"
"Central Darfur","Central Jebel Mara",897,251,129,129,269,2,3,2,276,320,4956,NA,"Jan","2019"
"Central Darfur","Central Jebel Mara",828,218,103,117,291,3,4,2,300,84,2423,NA,"Feb","2019"
"Central Darfur","Central Jebel Mara",746,187,89,98,236,0,5,2,243,264,7689,NA,"Mar","2019"
"Central Darfur","Central Jebel Mara",678,206,97,109,203,1,5,2,211,156,14400,NA,"Apr","2019"
"Central Darfur","Central Jebel Mara",672,271,123,148,201,1,5,4,211,401,11502,NA,"May","2019"
"Central Darfur","Central Jebel Mara",624,186,91,97,149,4,0,3,156,271,7405,NA,"Jun","2019"
"Central Darfur","Central Jebel Mara",779,259,128,132,249,2,4,1,256,334,9684,NA,"Jul","2019"
"Central Darfur","Central Jebel Mara",670,217,105,114,170,1,2,0,173,251,9333,NA,"Aug","2019"
"Central Darfur","Central Jebel Mara",725,258,124,137,230,0,2,1,233,255,10080,NA,"Sep","2019"
"Central Darfur","Central Jebel Mara",470,207,100,105,194,2,1,2,199,178,11035,NA,"Oct","2019"
"Central Darfur","Central Jebel Mara",617,175,88,86,219,1,2,1,223,317,8653,NA,"Nov","2019"
"Central Darfur","Central Jebel Mara",323,92,43,50,98,1,2,0,101,119,8257,NA,"Dec","2019"
"Central Darfur","Mukjar",117,27,16,11,24,0,0,0,24,90,4452,NA,"Jan","2019"
"Central Darfur","Mukjar",118,25,10,15,20,0,0,0,20,60,5994,NA,"Feb","2019"
"Central Darfur","Mukjar",123,35,14,21,30,0,0,1,31,30,3518,NA,"Mar","2019"
"Central Darfur","Mukjar",127,32,14,18,45,0,0,0,45,10,4306,NA,"Apr","2019"
"Central Darfur","Mukjar",113,55,24,31,54,0,0,0,54,33,4890,NA,"May","2019"
"Central Darfur","Mukjar",114,74,36,38,63,0,0,0,63,47,4422,NA,"Jun","2019"
"Central Darfur","Mukjar",148,45,19,26,43,1,0,0,44,47,3498,NA,"Jul","2019"
"Central Darfur","Mukjar",148,87,39,48,83,0,0,0,83,0,1844,NA,"Aug","2019"
"Central Darfur","Mukjar",156,50,20,30,19,0,0,0,19,0,3496,NA,"Sep","2019"
"Central Darfur","Mukjar",177,36,14,22,67,0,0,0,67,57,1803,NA,"Oct","2019"
"Central Darfur","Mukjar",153,23,11,12,20,0,0,0,20,57,3144,NA,"Nov","2019"
"Central Darfur","Mukjar",156,33,14,19,90,0,4,0,94,36,2566,NA,"Dec","2019"
"Central Darfur","North Jebel Mara",1079,417,185,240,281,3,20,13,317,337,5423,NA,"Jan","2019"
"Central Darfur","North Jebel Mara",1033,257,111,152,237,6,12,18,273,22,4129,NA,"Feb","2019"
"Central Darfur","North Jebel Mara",1003,346,147,196,370,0,8,10,388,472,4810,NA,"Mar","2019"
"Central Darfur","North Jebel Mara",910,149,74,81,118,0,13,8,139,181,2959,NA,"Apr","2019"
"Central Darfur","North Jebel Mara",1111,353,143,192,329,1,16,7,353,507,6573,NA,"May","2019"
"Central Darfur","North Jebel Mara",1137,311,133,181,245,1,21,12,279,448,5780,NA,"Jun","2019"
"Central Darfur","North Jebel Mara",1116,335,143,185,261,0,17,8,286,325,3475,NA,"Jul","2019"
"Central Darfur","North Jebel Mara",1120,273,117,167,243,1,4,1,249,352,4190,NA,"Aug","2019"
"Central Darfur","North Jebel Mara",1003,349,145,217,324,1,12,5,342,331,5145,NA,"Sep","2019"
"Central Darfur","North Jebel Mara",1126,353,138,210,500,0,15,2,517,356,7337,NA,"Oct","2019"
"Central Darfur","North Jebel Mara",930,354,140,209,270,0,7,3,280,337,6150,NA,"Nov","2019"
"Central Darfur","North Jebel Mara",941,293,119,179,180,0,5,4,189,210,9669,NA,"Dec","2019"
"Central Darfur","Um Dukhun",851,390,184,204,501,2,10,3,516,122,55100,NA,"Jan","2019"
"Central Darfur","Um Dukhun",448,200,93,107,157,0,0,2,159,129,8087,NA,"Feb","2019"
"Central Darfur","Um Dukhun",726,379,172,208,373,1,11,5,390,503,20940,NA,"Mar","2019"
"Central Darfur","Um Dukhun",294,132,61,72,111,0,3,4,118,41,11796,NA,"Apr","2019"
"Central Darfur","Um Dukhun",333,130,59,69,76,0,2,6,84,123,16600,NA,"May","2019"
"Central Darfur","Um Dukhun",839,267,133,139,238,0,5,0,243,97,21760,NA,"Jun","2019"
"Central Darfur","Um Dukhun",794,395,192,209,341,4,15,1,361,261,43850,NA,"Jul","2019"
"Central Darfur","Um Dukhun",812,265,133,144,366,2,8,1,377,153,17619,NA,"Aug","2019"
"Central Darfur","Um Dukhun",683,315,148,163,341,3,13,2,359,160,24439,NA,"Sep","2019"
"Central Darfur","Um Dukhun",634,239,113,126,329,0,5,0,334,205,15129,NA,"Oct","2019"
"Central Darfur","Um Dukhun",527,230,108,125,185,0,4,0,189,191,23389,NA,"Nov","2019"
"Central Darfur","Um Dukhun",582,276,138,155,211,0,6,0,217,147,26294,NA,"Dec","2019"
"Central Darfur","Wadi Salih",324,104,41,61,170,2,22,12,206,38,3435,NA,"Jan","2019"
"Central Darfur","Wadi Salih",391,121,27,34,64,2,3,0,69,71,49,NA,"Feb","2019"
"Central Darfur","Wadi Salih",354,87,42,44,69,0,7,7,83,125,3333,NA,"Mar","2019"
"Central Darfur","Wadi Salih",85,11,5,6,12,0,0,0,12,23,568,NA,"Apr","2019"
"Central Darfur","Wadi Salih",279,66,33,33,71,0,3,0,74,12,2323,NA,"May","2019"
"Central Darfur","Wadi Salih",247,140,72,64,72,1,4,3,80,63,3111,NA,"Jun","2019"
"Central Darfur","Wadi Salih",326,272,120,147,63,1,8,6,78,71,4255,NA,"Jul","2019"
"Central Darfur","Wadi Salih",539,215,100,114,188,0,1,0,189,-14,3543,NA,"Aug","2019"
"Central Darfur","Wadi Salih",549,210,100,107,176,1,13,3,193,0,6211,NA,"Sep","2019"
"Central Darfur","Wadi Salih",562,167,73,94,198,1,5,1,205,180,5696,NA,"Oct","2019"
"Central Darfur","Wadi Salih",522,198,83,100,160,0,3,0,163,180,5978,NA,"Nov","2019"
"Central Darfur","Wadi Salih",681,184,71,92,234,2,9,2,247,133,4323,NA,"Dec","2019"
"Central Darfur","Nertiti",510,196,93,103,181,1,3,3,188,263,9853,NA,"Jan","2019"
"Central Darfur","Nertiti",524,194,86,105,200,1,7,1,209,244,7502,NA,"Feb","2019"
"Central Darfur","Nertiti",495,172,83,88,170,2,5,2,179,202,7700,NA,"Mar","2019"
"Central Darfur","Nertiti",466,187,83,104,175,2,6,3,186,234,8662,NA,"Apr","2019"
"Central Darfur","Nertiti",885,302,148,160,305,1,3,6,315,365,10438,NA,"May","2019"
"Central Darfur","Nertiti",903,396,181,220,230,0,5,2,237,425,11848,NA,"Jun","2019"
"Central Darfur","Nertiti",623,469,222,248,327,4,2,3,336,357,15005,NA,"Jul","2019"
"Central Darfur","Nertiti",1170,269,129,139,269,0,2,1,272,313,9684,NA,"Aug","2019"
"Central Darfur","Nertiti",1120,564,265,304,460,0,8,3,471,523,18169,NA,"Sep","2019"
"Central Darfur","Nertiti",1200,431,177,256,490,4,27,9,530,371,15517,NA,"Oct","2019"
"Central Darfur","Nertiti",706,197,78,119,267,1,7,3,278,198,11868,NA,"Nov","2019"
"Central Darfur","Nertiti",995,337,154,182,320,0,11,6,337,276,13784,NA,"Dec","2019"
"Central Darfur","Zalingi",440,119,48,69,199,1,1,1,202,368,2368,NA,"Jan","2019"
"Central Darfur","Zalingi",502,147,48,52,167,2,3,2,174,98,5187,NA,"Feb","2019"
"Central Darfur","Zalingi",335,149,62,87,110,1,2,2,115,4,4010,NA,"Mar","2019"
"Central Darfur","Zalingi",323,113,50,63,94,3,4,2,103,218,3169,NA,"Apr","2019"
"Central Darfur","Zalingi",478,174,79,95,124,2,1,6,133,80,3447,NA,"May","2019"
"Central Darfur","Zalingi",498,205,90,97,132,1,3,9,145,155,2947,NA,"Jun","2019"
"Central Darfur","Zalingi",532,339,152,189,221,5,2,8,236,103,3448,NA,"Jul","2019"
"Central Darfur","Zalingi",577,257,120,137,195,4,4,3,206,167,3303,NA,"Aug","2019"
"Central Darfur","Zalingi",599,199,99,100,240,4,3,6,253,191,4190,NA,"Sep","2019"
"Central Darfur","Zalingi",397,134,69,64,156,3,4,12,175,109,4838,NA,"Oct","2019"
"Central Darfur","Zalingi",445,131,57,74,140,1,6,7,154,155,4812,NA,"Nov","2019"
"Central Darfur","Zalingi",411,183,72,110,137,1,5,10,153,182,5892,NA,"Dec","2019"
"East Darfur","Abu Jabra",88,34,15,19,44,0,1,0,45,50,716,NA,"Jan","2019"
"East Darfur","Abu Jabra",78,63,28,35,47,1,0,0,48,47,856,NA,"Feb","2019"
"East Darfur","Abu Jabra",91,81,33,48,50,0,1,0,51,30,3536,NA,"Mar","2019"
"East Darfur","Abu Jabra",119,126,57,69,98,0,4,1,103,77,614,NA,"Apr","2019"
"East Darfur","Abu Jabra",142,66,31,35,40,2,5,1,48,70,441,NA,"May","2019"
"East Darfur","Abu Jabra",160,89,43,46,55,0,2,0,57,48,400,NA,"Jun","2019"
"East Darfur","Abu Jabra",238,162,77,85,88,0,14,0,102,83,746,NA,"Jul","2019"
"East Darfur","Abu Jabra",196,68,44,24,66,0,1,0,67,58,552,NA,"Aug","2019"
"East Darfur","Abu Jabra",279,86,39,47,169,0,4,1,174,97,1024,NA,"Sep","2019"
"East Darfur","Abu Jabra",210,62,22,40,83,0,17,0,100,45,11535,NA,"Dec","2019"
"East Darfur","Abu Karinka",122,69,29,39,49,0,0,0,49,63,370,NA,"Jan","2019"
"East Darfur","Abu Karinka",143,94,37,57,98,0,0,0,98,70,745,NA,"Feb","2019"
"East Darfur","Abu Karinka",140,72,39,33,96,0,0,0,96,56,725,NA,"Mar","2019"
"East Darfur","Abu Karinka",115,85,39,46,74,0,0,0,74,75,581,NA,"Apr","2019"
"East Darfur","Abu Karinka",125,96,49,47,71,0,0,0,71,53,1266,NA,"May","2019"
"East Darfur","Abu Karinka",149,113,54,59,60,0,0,0,60,69,1038,NA,"Jun","2019"
"East Darfur","Abu Karinka",202,181,91,90,164,0,0,0,164,140,1201,NA,"Jul","2019"
"East Darfur","Abu Karinka",216,106,62,43,117,0,0,0,117,125,975,NA,"Aug","2019"
"East Darfur","Abu Karinka",211,99,46,53,136,0,0,0,136,107,789,NA,"Sep","2019"
"East Darfur","Abu Karinka",174,65,29,36,95,0,0,0,95,70,552,NA,"Oct","2019"
"East Darfur","Abu Karinka",94,33,15,18,68,0,0,0,68,39,421,NA,"Nov","2019"
"East Darfur","Abu Karinka",121,88,40,48,53,0,0,0,53,68,971,NA,"Dec","2019"
"East Darfur","Adila",124,120,60,62,103,0,0,0,103,85,705,NA,"Jan","2019"
"East Darfur","Adila",141,118,50,66,113,0,0,3,116,194,803,NA,"Feb","2019"
"East Darfur","Adila",150,140,59,80,87,2,1,0,90,107,777,NA,"Mar","2019"
"East Darfur","Adila",207,151,88,72,154,2,0,3,159,126,837,NA,"Apr","2019"
"East Darfur","Adila",217,144,61,83,153,0,1,0,154,129,1282,NA,"May","2019"
"East Darfur","Adila",233,175,74,101,170,0,0,0,170,166,1730,NA,"Jun","2019"
"East Darfur","Adila",276,148,69,79,188,0,1,1,190,151,959,NA,"Jul","2019"
"East Darfur","Adila",268,77,29,47,197,0,0,0,197,107,551,NA,"Aug","2019"
"East Darfur","Adila",164,97,46,50,128,0,0,1,129,90,928,NA,"Sep","2019"
"East Darfur","Adila",145,68,31,37,99,0,0,0,99,75,871,NA,"Oct","2019"
"East Darfur","Adila",177,281,112,143,152,0,0,0,152,188,2198,NA,"Nov","2019"
"East Darfur","Adila",270,92,47,46,137,0,0,1,138,155,1278,NA,"Dec","2019"
"East Darfur","Assalaya",105,60,26,31,43,0,1,0,44,77,598,NA,"Jan","2019"
"East Darfur","Assalaya",135,43,18,25,48,0,1,0,49,73,646,NA,"Feb","2019"
"East Darfur","Assalaya",133,59,28,31,69,0,2,0,71,71,834,NA,"Mar","2019"
"East Darfur","Assalaya",126,58,19,38,69,0,2,0,71,61,382,NA,"Apr","2019"
"East Darfur","Assalaya",118,57,20,37,64,0,4,0,68,57,503,NA,"May","2019"
"East Darfur","Assalaya",113,74,24,50,59,0,2,0,61,106,769,NA,"Jun","2019"
"East Darfur","Assalaya",140,139,66,72,115,1,7,1,124,108,874,NA,"Jul","2019"
"East Darfur","Assalaya",166,83,32,51,77,0,5,0,82,90,722,NA,"Aug","2019"
"East Darfur","Assalaya",175,48,23,25,63,0,0,0,63,86,586,NA,"Sep","2019"
"East Darfur","Assalaya",166,62,29,33,69,0,1,0,70,72,942,NA,"Oct","2019"
"East Darfur","Assalaya",158,68,27,41,70,1,1,0,72,74,689,NA,"Nov","2019"
"East Darfur","Assalaya",140,41,19,22,52,0,3,2,57,65,749,NA,"Dec","2019"
"East Darfur","Bahr El Arab",74,79,30,49,59,2,2,0,63,47,428,NA,"Jan","2019"
"East Darfur","Bahr El Arab",74,61,21,40,39,3,12,0,54,16,532,NA,"Feb","2019"
"East Darfur","Bahr El Arab",73,116,54,62,35,6,11,0,52,21,867,NA,"Mar","2019"
"East Darfur","Bahr El Arab",116,128,41,87,53,9,16,0,78,30,558,NA,"Apr","2019"
"East Darfur","Bahr El Arab",173,185,108,118,75,2,3,1,81,33,805,NA,"May","2019"
"East Darfur","Bahr El Arab",253,195,84,111,124,0,3,2,129,104,697,NA,"Jun","2019"
"East Darfur","Bahr El Arab",257,172,79,93,133,2,8,5,148,107,1058,NA,"Jul","2019"
"East Darfur","Bahr El Arab",241,107,49,58,173,1,8,1,183,48,343,NA,"Aug","2019"
"East Darfur","Bahr El Arab",118,79,40,49,88,0,1,1,90,56,245,NA,"Sep","2019"
"East Darfur","Bahr El Arab",51,32,17,15,37,0,0,0,37,29,256,NA,"Oct","2019"
"East Darfur","Bahr El Arab",48,40,20,20,25,0,0,0,25,31,331,NA,"Nov","2019"
"East Darfur","Bahr El Arab",47,20,8,12,16,0,0,0,16,27,215,NA,"Dec","2019"
"East Darfur","Ed Dain",108,74,29,45,66,2,1,0,69,69,282,NA,"Jan","2019"
"East Darfur","Ed Dain",118,91,39,52,58,1,3,0,62,84,378,NA,"Feb","2019"
"East Darfur","Ed Dain",156,111,51,58,136,2,4,0,142,87.5,739,NA,"Mar","2019"
"East Darfur","Ed Dain",172,121,49,72,125,1,3,0,129,103,534,NA,"Apr","2019"
"East Darfur","Ed Dain",212,220,114,106,140,5,2,0,147,115,769,NA,"May","2019"
"East Darfur","Ed Dain",356,317,152,175,249,5,4,0,258,216,1233,NA,"Jun","2019"
"East Darfur","Ed Dain",536,442,212,227,258,7,4,1,270,330,1808,NA,"Jul","2019"
"East Darfur","Ed Dain",693,259,128,131,323,3,0,1,327,358,1460,NA,"Aug","2019"
"East Darfur","Ed Dain",593,199,99,103,465,0,0,0,465,269,1134,NA,"Sep","2019"
"East Darfur","Ed Dain",71,43,18,25,46,0,0,0,46,40,502,NA,"Oct","2019"
"East Darfur","Ed Dain",74,38,16,22,48,0,2,1,51,39,306,NA,"Nov","2019"
"East Darfur","Ed Dain",263,112,64,61,185,1,3,1,190,178,711,NA,"Dec","2019"
"East Darfur","El Firdous",154,88,46,42,61,0,4,1,66,53,1193,NA,"Jan","2019"
"East Darfur","El Firdous",173,76,36,40,87,0,6,2,95,115,858,NA,"Feb","2019"
"East Darfur","El Firdous",157,94,41,53,73,0,8,1,82,125,5841,NA,"Mar","2019"
"East Darfur","El Firdous",170,123,63,60,115,1,3,1,120,129,2057,NA,"Apr","2019"
"East Darfur","El Firdous",176,68,29,39,63,0,0,1,64,34,1573,NA,"May","2019"
"East Darfur","El Firdous",183,103,44,59,75,1,3,0,79,76,1727,NA,"Jun","2019"
"East Darfur","El Firdous",208,175,92,83,109,0,2,1,112,168,2344,NA,"Jul","2019"
"East Darfur","El Firdous",270,105,51,54,121,1,1,1,124,219,1038,NA,"Aug","2019"
"East Darfur","El Firdous",188,83,45,38,102,0,2,0,104,90,631,NA,"Sep","2019"
"East Darfur","El Firdous",104,57,21,36,86,0,0,0,86,67,2427,NA,"Oct","2019"
"East Darfur","El Firdous",51,30,16,14,28,0,0,0,28,41,286,NA,"Nov","2019"
"East Darfur","El Firdous",217,86,32,56,124,0,5,2,131,90,1758,NA,"Dec","2019"
"East Darfur","Shia'ria",122,78,36,42,87,0,1,2,90,81,2287,NA,"Jan","2019"
"East Darfur","Shia'ria",113,104,42,62,66,0,0,0,66,84,2488,NA,"Feb","2019"
"East Darfur","Shia'ria",151,118,51,67,97,0,0,0,97,93,2005,NA,"Mar","2019"
"East Darfur","Shia'ria",170,119,51,68,79,0,2,0,81,119,5106,NA,"Apr","2019"
"East Darfur","Shia'ria",202,150,67,83,128,0,0,2,130,132,2662,NA,"May","2019"
"East Darfur","Shia'ria",222,252,110,143,159,0,2,2,163,188,1798,NA,"Jun","2019"
"East Darfur","Shia'ria",308,185,86,99,172,0,2,2,176,189,1932,NA,"Jul","2019"
"East Darfur","Shia'ria",312,167,65,102,258,0,2,2,262,178,1601,NA,"Aug","2019"
"East Darfur","Shia'ria",212,156,59,97,161,0,2,1,164,129,835,NA,"Sep","2019"
"East Darfur","Shia'ria",175,117,45,72,146,0,1,2,149,129,2060,NA,"Nov","2019"
"East Darfur","Shia'ria",136,61,25,36,78,0,1,1,80,82,2033,NA,"Dec","2019"
"East Darfur","Yassin",244,146,72,74,163,0,5,0,168,166,2432,NA,"Jan","2019"
"East Darfur","Yassin",219,163,65,98,151,0,1,0,152,134,3491,NA,"Feb","2019"
"East Darfur","Yassin",230,175,76,99,167,0,1,0,168,130.3,4106,NA,"Mar","2019"
"East Darfur","Yassin",238,213,101,110,167,1,4,3,175,147,6012,NA,"Apr","2019"
"East Darfur","Yassin",272,321,140,181,182,0,0,0,182,196,3846,NA,"May","2019"
"East Darfur","Yassin",406,423,191,232,234,1,6,7,248,306,3537,NA,"Jun","2019"
"East Darfur","Yassin",572,439,196,263,420,4,8,1,433,395,3910,NA,"Jul","2019"
"East Darfur","Yassin",584,256,93,163,348,1,6,3,358,325,3628,NA,"Aug","2019"
"East Darfur","Yassin",478,239,94,145,368,3,4,2,377,254,3709,NA,"Sep","2019"
"East Darfur","Yassin",81,76,39,36,73,0,3,0,76,53,776,NA,"Oct","2019"
"East Darfur","Yassin",246,158,70,88,177,0,2,3,182,156,4229,NA,"Nov","2019"
"East Darfur","Yassin",256,217,98,119,222,0,3,3,228,181,3406,NA,"Dec","2019"
"Gedaref","El Fao",132,73,28,45,26,1,3,0,30,25,0,NA,"Jan","2019"
"Gedaref","El Fao",161,64,35,32,56,1,7,0,64,102,0,NA,"Feb","2019"
"Gedaref","El Fao",97,31,13,18,75,1,5,0,81,54,0,NA,"Mar","2019"
"Gedaref","El Fao",49,89,43,46,49,0,3,0,52,23,60,NA,"Apr","2019"
"Gedaref","El Fao",56,76,28,23,31,1,4,0,36,7,0,NA,"May","2019"
"Gedaref","El Fao",91,73,36,37,49,1,6,0,56,43,0,NA,"Jun","2019"
"Gedaref","El Fao",34,118,61,60,107,1,5,0,113,46,295,NA,"Jul","2019"
"Gedaref","El Fao",47,170,79,91,117,0,18,0,135,57,0,NA,"Aug","2019"
"Gedaref","El Fao",72,205,98,106,86,0,0,0,86,55,0,NA,"Sep","2019"
"Gedaref","El Fao",326,114,54,60,73,0,4,1,78,29,0,NA,"Nov","2019"
"Gedaref","El Fao",358,103,43,60,37,0,10,0,47,56,0,NA,"Dec","2019"
"Gedaref","El Qureisha",124,55,30,26,49,0,3,1,53,68,0,NA,"Jan","2019"
"Gedaref","El Qureisha",317,93,50,44,106,0,5,5,116,143,0,NA,"Feb","2019"
"Gedaref","El Qureisha",308,101,55,44,112,0,5,4,121,104,0,NA,"Mar","2019"
"Gedaref","El Qureisha",287,124,55,67,111,0,4,2,117,119,0,NA,"Apr","2019"
"Gedaref","El Qureisha",313,236,119,117,83,2,8,0,93,200,0,NA,"May","2019"
"Gedaref","El Qureisha",457,243,103,140,112,1,6,0,119,146,0,NA,"Jun","2019"
"Gedaref","El Qureisha",587,323,150,181,151,2,1,0,154,305,76,NA,"Jul","2019"
"Gedaref","El Qureisha",756,178,92,85,235,1,2,0,238,224,0,NA,"Aug","2019"
"Gedaref","El Qureisha",664,181,84,97,245,0,11,0,256,394,0,NA,"Sep","2019"
"Gedaref","El Qureisha",621,111,64,47,255,3,2,0,260,282,0,NA,"Oct","2019"
"Gedaref","El Qureisha",474,111,57,54,160,0,3,0,163,66,0,NA,"Nov","2019"
"Gedaref","El Qureisha",339,143,74,67,188,1,5,0,194,148,0,NA,"Dec","2019"
"Gedaref","Basunda",140,126,64,62,85,0,2,0,87,101,0,NA,"Jan","2019"
"Gedaref","Basunda",184,110,58,60,71,1,6,0,78,120,0,NA,"Feb","2019"
"Gedaref","Basunda",207,106,60,46,126,0,2,1,129,74,15,NA,"Mar","2019"
"Gedaref","Basunda",131,124,69,55,116,0,5,0,121,119,0,NA,"May","2019"
"Gedaref","Basunda",172,203,99,102,73,0,6,2,81,75,0,NA,"Jun","2019"
"Gedaref","Basunda",298,195,80,116,128,2,7,0,137,178,9482,NA,"Jul","2019"
"Gedaref","Basunda",353,143,70,74,139,1,3,0,143,143,0,NA,"Aug","2019"
"Gedaref","Basunda",379,106,52,54,241,2,2,0,245,133,0,NA,"Sep","2019"
"Gedaref","Basunda",240,60,31,26,145,1,14,2,162,138,0,NA,"Oct","2019"
"Gedaref","Basunda",136,82,42,38,70,1,3,2,76,106,7928,NA,"Nov","2019"
"Gedaref","Basunda",144,67,25,45,65,1,8,0,74,86,0,NA,"Dec","2019"
"Gedaref","Eastern Galabat",396,96,42,64,131,1,2,0,134,82,0,NA,"Jan","2019"
"Gedaref","Eastern Galabat",375,140,65,79,207,0,0,0,207,122,0,NA,"Feb","2019"
"Gedaref","Eastern Galabat",294,153,82,71,125,1,0,0,126,100,0,NA,"Mar","2019"
"Gedaref","Eastern Galabat",330,166,57,60,138,0,0,0,138,108,0,NA,"Apr","2019"
"Gedaref","Eastern Galabat",363,161,65,96,163,0,0,0,163,123,0,NA,"May","2019"
"Gedaref","Eastern Galabat",376,290,138,151,165,0,0,0,165,-41,0,NA,"Jun","2019"
"Gedaref","Eastern Galabat",628,123,62,62,180,1,1,0,182,77,0,NA,"Sep","2019"
"Gedaref","Eastern Galabat",566,103,48,53,389,2,10,0,401,82,0,NA,"Oct","2019"
"Gedaref","Eastern Galabat",286,192,86,106,148,0,3,0,151,144,0,NA,"Nov","2019"
"Gedaref","Eastern Galabat",448,123,69,55,316,3,2,2,323,102,0,NA,"Dec","2019"
"Gedaref","Elbutana",0,13,9,5,3,0,8,1,12,5,0,NA,"Jan","2019"
"Gedaref","Elbutana",1,1,1,0,0,0,1,0,1,6,0,NA,"Feb","2019"
"Gedaref","Elbutana",10,0,0,0,1,0,7,0,8,9,0,NA,"May","2019"
"Gedaref","Elbutana",0,4,1,3,0,0,0,0,0,2,0,NA,"Jun","2019"
"Gedaref","Elbutana",9,9,5,6,1,0,2,0,3,10,0,NA,"Jul","2019"
"Gedaref","Elbutana",0,3,1,2,0,0,0,0,0,1,0,NA,"Nov","2019"
"Gedaref","Elbutana",3,3,1,2,2,0,0,0,2,2,0,NA,"Dec","2019"
"Gedaref","El Fashaga",234,101,39,62,67,5,0,3,75,84,0,NA,"Jan","2019"
"Gedaref","El Fashaga",193,98,32,63,62,0,1,2,65,85,0,NA,"Feb","2019"
"Gedaref","El Fashaga",285,161,70,91,51,1,33,4,89,106,0,NA,"Mar","2019"
"Gedaref","El Fashaga",418,108,38,70,157,0,12,1,170,108,0,NA,"May","2019"
"Gedaref","El Fashaga",328,122,55,74,114,0,1,1,116,141,0,NA,"Jun","2019"
"Gedaref","El Fashaga",338,284,132,154,146,0,0,0,146,173,400,NA,"Jul","2019"
"Gedaref","El Fashaga",366,115,49,66,132,0,0,1,133,179,0,NA,"Aug","2019"
"Gedaref","El Fashaga",341,158,69,89,196,0,0,0,196,133,0,NA,"Sep","2019"
"Gedaref","El Fashaga",377,100,47,53,166,0,0,1,167,80,0,NA,"Oct","2019"
"Gedaref","El Fashaga",313,65,24,41,153,0,3,1,157,97,0,NA,"Nov","2019"
"Gedaref","El Fashaga",219,85,44,42,65,0,0,2,67,82,0,NA,"Dec","2019"
"Gedaref","El Mafaza",298,75,33,42,90,0,0,0,90,42,0,NA,"Jan","2019"
"Gedaref","El Mafaza",285,65,26,39,69,0,0,0,69,27,0,NA,"Feb","2019"
"Gedaref","El Mafaza",281,56,19,23,73,0,0,0,73,36,0,NA,"Mar","2019"
"Gedaref","El Mafaza",265,60,18,25,67,0,2,0,69,29,0,NA,"Apr","2019"
"Gedaref","El Mafaza",258,81,31,47,48,0,1,1,50,34,80,NA,"May","2019"
"Gedaref","El Mafaza",289,55,26,29,59,0,0,0,59,39,58,NA,"Jun","2019"
"Gedaref","El Mafaza",286,125,61,64,71,0,0,0,71,58,84,NA,"Jul","2019"
"Gedaref","El Mafaza",341,124,46,77,70,0,0,3,73,49,0,NA,"Aug","2019"
"Gedaref","El Mafaza",392,80,33,47,129,0,2,0,131,45,0,NA,"Sep","2019"
"Gedaref","El Mafaza",343,99,44,55,128,0,1,1,130,71,0,NA,"Oct","2019"
"Gedaref","El Mafaza",304,84,39,45,93,0,0,0,93,26,29,NA,"Nov","2019"
"Gedaref","El Mafaza",295,108,45,52,141,0,0,0,141,44,0,NA,"Dec","2019"
"Gedaref","El Rahad",90,41,23,18,43,0,1,0,44,24,0,NA,"Jan","2019"
"Gedaref","El Rahad",88,55,23,28,60,0,4,0,64,41,0,NA,"Feb","2019"
"Gedaref","El Rahad",63,65,34,31,36,0,1,1,38,33,0,NA,"Mar","2019"
"Gedaref","El Rahad",95,43,18,22,18,0,1,0,19,37,0,NA,"Apr","2019"
"Gedaref","El Rahad",114,100,52,48,94,0,2,0,96,46,0,NA,"May","2019"
"Gedaref","El Rahad",120,135,57,78,76,3,7,0,86,68,705,NA,"Jun","2019"
"Gedaref","El Rahad",167,243,115,129,129,1,3,0,133,104,0,NA,"Jul","2019"
"Gedaref","El Rahad",267,213,105,112,203,3,5,0,211,108,0,NA,"Aug","2019"
"Gedaref","El Rahad",104,68,32,36,63,0,5,0,68,35,0,NA,"Dec","2019"
"Gedaref","Gala'a El Nahal",153,113,57,55,115,0,1,0,116,88,0,NA,"Jan","2019"
"Gedaref","Gala'a El Nahal",119,133,74,74,76,0,0,0,76,85,0,NA,"Feb","2019"
